year,location,sqft,bedrooms,bathrooms,amenities,real_estate_type,crime_rates,area,Population,GDP (in crores),Fixed Deposit Interest Rate (% p.a.),Literacy Rate (%),Development Rate,HF,Area-wise Price,price
2020,Althan,2869,4,3,2,House,6.78,Area3,7185000,16500,5.35,85.65,54.7,1531235.31,1100,1689191.27
2020,Dindoli,1418,5,3,3,House,10.78,Area5,7185000,16500,5.35,85.65,54.7,963058.94,600,1879193.99
2020,Sarthana,782,1,3,10,Villa,8.78,Area4,7185000,16500,5.35,85.65,54.7,1182434.55,950,2964870.68
2020,Adajan,2489,5,3,9,Villa,2.78,Area1,7185000,16500,5.35,85.65,54.7,3734451.58,1400,21963659.37
2020,Katargam,1853,2,3,6,Apartment,8.78,Area4,7185000,16500,5.35,85.65,54.7,1182434.55,950,2484361.45
2020,Pal,857,1,3,7,House,2.78,Area1,7185000,16500,5.35,85.65,54.7,3734451.58,1400,6550972.35
2020,Vesu,1151,2,2,7,House,2.78,Area1,7185000,16500,5.35,85.65,54.7,3734451.58,1400,7863410.25
2020,Bhestan,2450,4,1,4,Villa,10.78,Area5,7185000,16500,5.35,85.65,54.7,963058.94,600,1739168.88
2020,Katargam,2287,3,1,6,Villa,8.78,Area4,7185000,16500,5.35,85.65,54.7,1182434.55,950,2498526.65
2020,Pal,1112,5,3,9,Apartment,2.78,Area1,7185000,16500,5.35,85.65,54.7,3734451.58,1400,21851774.16
2020,City Light,1715,5,2,6,House,4.78,Area2,7185000,16500,5.35,85.65,54.7,2171919.54,1000,7830084.87
2020,Vesu,1089,3,3,5,House,2.78,Area1,7185000,16500,5.35,85.65,54.7,3734451.58,1400,8416749.92
2020,Udhna,2221,4,2,10,House,8.78,Area4,7185000,16500,5.35,85.65,54.7,1182434.55,950,5924647.14
2020,Athwa,2060,4,2,3,Villa,4.78,Area2,7185000,16500,5.35,85.65,54.7,2171919.54,1000,3271301.77
2020,Pal,2846,2,1,7,Apartment,2.78,Area1,7185000,16500,5.35,85.65,54.7,3734451.58,1400,6545705.95
2020,Althan,1281,1,2,5,Apartment,6.78,Area3,7185000,16500,5.35,85.65,54.7,1531235.31,1100,1532314.14
2020,Sarthana,2043,4,2,1,House,8.78,Area4,7185000,16500,5.35,85.65,54.7,1182434.55,950,592364.74
2020,Althan,1284,5,2,5,Villa,6.78,Area3,7185000,16500,5.35,85.65,54.7,1531235.31,1100,4604519.51
2020,Althan,2515,5,2,3,House,6.78,Area3,7185000,16500,5.35,85.65,54.7,1531235.31,1100,2762577.8
2020,Sarthana,2443,2,1,1,House,8.78,Area4,7185000,16500,5.35,85.65,54.7,1182434.55,950,296980.76
2020,Ghod Dod Road,2659,5,1,4,Apartment,4.78,Area2,7185000,16500,5.35,85.65,54.7,2171919.54,1000,4780533.04
2020,Dindoli,1350,4,2,9,Apartment,10.78,Area5,7185000,16500,5.35,85.65,54.7,963058.94,600,4334467.3
2020,Athwa,1694,1,2,3,House,4.78,Area2,7185000,16500,5.35,85.65,54.7,2171919.54,1000,1308670.57
2020,Pal,859,5,2,8,House,2.78,Area1,7185000,16500,5.35,85.65,54.7,3734451.58,1400,17943331.79
2020,Piplod,2578,3,1,10,Villa,6.78,Area3,7185000,16500,5.35,85.65,54.7,1531235.31,1100,5402746.36
2020,City Light,812,5,3,4,House,4.78,Area2,7185000,16500,5.35,85.65,54.7,2171919.54,1000,5650518.0
2020,Sachin,2445,3,1,6,Apartment,10.78,Area5,7185000,16500,5.35,85.65,54.7,963058.94,600,2023271.46
2020,Athwa,2972,2,3,9,Apartment,4.78,Area2,7185000,16500,5.35,85.65,54.7,2171919.54,1000,6847356.0
2020,Vesu,780,1,2,4,Villa,2.78,Area1,7185000,16500,5.35,85.65,54.7,3734451.58,1400,3003873.35
2020,Katargam,2464,1,3,9,Apartment,8.78,Area4,7185000,16500,5.35,85.65,54.7,1182434.55,950,2662968.8
2020,City Light,518,1,3,10,Apartment,4.78,Area2,7185000,16500,5.35,85.65,54.7,2171919.54,1000,5430923.9
2020,Piplod,2632,4,1,6,House,6.78,Area3,7185000,16500,5.35,85.65,54.7,1531235.31,1100,4147635.03
2020,Althan,2382,1,2,8,House,6.78,Area3,7185000,16500,5.35,85.65,54.7,1531235.31,1100,2466025.07
2020,Varachha,2657,5,3,9,House,6.78,Area3,7185000,16500,5.35,85.65,54.7,1531235.31,1100,8977865.6
2020,Sarthana,2682,3,1,3,House,8.78,Area4,7185000,16500,5.35,85.65,54.7,1182434.55,950,1246075.36
2020,Bhestan,1594,1,1,6,House,10.78,Area5,7185000,16500,5.35,85.65,54.7,963058.94,600,869516.25
2020,Adajan,2590,2,3,8,House,2.78,Area1,7185000,16500,5.35,85.65,54.7,3734451.58,1400,10510628.91
2020,Dindoli,2678,2,3,4,Villa,10.78,Area5,7185000,16500,5.35,85.65,54.7,963058.94,600,1354472.29
2020,Sachin,2029,3,2,10,Villa,10.78,Area5,7185000,16500,5.35,85.65,54.7,963058.94,600,3863960.04
2020,Vesu,2360,2,2,5,Apartment,2.78,Area1,7185000,16500,5.35,85.65,54.7,3734451.58,1400,5607846.68
2020,Udhna,829,3,1,5,Apartment,8.78,Area4,7185000,16500,5.35,85.65,54.7,1182434.55,950,2069726.08
2020,Sachin,2819,2,1,6,Apartment,10.78,Area5,7185000,16500,5.35,85.65,54.7,963058.94,600,1445565.76
2020,Katargam,935,3,3,5,Villa,8.78,Area4,7185000,16500,5.35,85.65,54.7,1182434.55,950,2665729.22
2020,Varachha,605,5,2,1,Apartment,6.78,Area3,7185000,16500,5.35,85.65,54.7,1531235.31,1100,918843.09
2020,City Light,1177,4,3,8,Apartment,4.78,Area2,7185000,16500,5.35,85.65,54.7,2171919.54,1000,9558491.06
2020,Udhna,2160,3,1,8,Apartment,8.78,Area4,7185000,16500,5.35,85.65,54.7,1182434.55,950,3312757.82
2020,Pal,655,2,3,3,House,2.78,Area1,7185000,16500,5.35,85.65,54.7,3734451.58,1400,3926310.9
2020,Udhna,1072,3,3,9,House,8.78,Area4,7185000,16500,5.35,85.65,54.7,1182434.55,950,4794278.79
2020,Adajan,2965,5,3,1,Apartment,2.78,Area1,7185000,16500,5.35,85.65,54.7,3734451.58,1400,2428943.7
2020,Pal,2999,5,3,5,House,2.78,Area1,7185000,16500,5.35,85.65,54.7,3734451.58,1400,12176166.31
2020,Udhna,1978,4,2,9,Villa,8.78,Area4,7185000,16500,5.35,85.65,54.7,1182434.55,950,5340952.69
2020,Athwa,543,5,3,8,House,4.78,Area2,7185000,16500,5.35,85.65,54.7,2171919.54,1000,11298699.02
2020,Udhna,1311,1,2,6,Villa,8.78,Area4,7185000,16500,5.35,85.65,54.7,1182434.55,950,1427757.44
2020,Sarthana,2113,4,3,2,House,8.78,Area4,7185000,16500,5.35,85.65,54.7,1182434.55,950,1303051.56
2020,Althan,1946,1,1,7,Apartment,6.78,Area3,7185000,16500,5.35,85.65,54.7,1531235.31,1100,1610091.51
2020,Katargam,569,4,3,2,House,8.78,Area4,7185000,16500,5.35,85.65,54.7,1182434.55,950,1301317.17
2020,Sachin,1653,4,1,10,House,10.78,Area5,7185000,16500,5.35,85.65,54.7,963058.94,600,4338541.04
2020,Althan,2730,5,2,9,Apartment,6.78,Area3,7185000,16500,5.35,85.65,54.7,1531235.31,1100,8272809.14
2020,Katargam,833,3,1,9,Villa,8.78,Area4,7185000,16500,5.35,85.65,54.7,1182434.55,950,3733090.31
2020,Pal,2029,2,3,3,Apartment,2.78,Area1,7185000,16500,5.35,85.65,54.7,3734451.58,1400,3924356.58
2020,Althan,1804,4,3,7,Apartment,6.78,Area3,7185000,16500,5.35,85.65,54.7,1531235.31,1100,5897382.95
2020,Althan,1894,4,1,10,House,6.78,Area3,7185000,16500,5.35,85.65,54.7,1531235.31,1100,6906509.77
2020,Varachha,1362,2,2,6,Apartment,6.78,Area3,7185000,16500,5.35,85.65,54.7,1531235.31,1100,2757600.02
2020,Vesu,2694,5,3,9,Villa,2.78,Area1,7185000,16500,5.35,85.65,54.7,3734451.58,1400,21973305.46
2020,City Light,1544,2,3,1,Villa,4.78,Area2,7185000,16500,5.35,85.65,54.7,2171919.54,1000,763525.28
2020,Bhestan,759,5,1,8,Villa,10.78,Area5,7185000,16500,5.35,85.65,54.7,963058.94,600,4240967.95
2020,Sarthana,2913,5,2,9,Apartment,8.78,Area4,7185000,16500,5.35,85.65,54.7,1182434.55,950,6388091.56
2020,City Light,856,3,3,10,Apartment,4.78,Area2,7185000,16500,5.35,85.65,54.7,2171919.54,1000,9775497.09
2020,Udhna,2181,5,3,9,Apartment,8.78,Area4,7185000,16500,5.35,85.65,54.7,1182434.55,950,6919447.07
2020,Althan,2651,2,2,5,Apartment,6.78,Area3,7185000,16500,5.35,85.65,54.7,1531235.31,1100,2299085.58
2020,Sachin,828,5,1,3,Apartment,10.78,Area5,7185000,16500,5.35,85.65,54.7,963058.94,600,1589190.79
2020,Udhna,1577,5,1,7,Apartment,8.78,Area4,7185000,16500,5.35,85.65,54.7,1182434.55,950,4553613.04
2020,Althan,2872,4,2,6,House,6.78,Area3,7185000,16500,5.35,85.65,54.7,1531235.31,1100,4608218.37
2020,Bhestan,897,2,1,2,House,10.78,Area5,7185000,16500,5.35,85.65,54.7,963058.94,600,482047.79
2020,Sachin,1475,2,1,9,House,10.78,Area5,7185000,16500,5.35,85.65,54.7,963058.94,600,2170718.0
2020,Athwa,1627,5,1,1,Villa,4.78,Area2,7185000,16500,5.35,85.65,54.7,2171919.54,1000,1198089.46
2020,Piplod,2253,4,2,4,Apartment,6.78,Area3,7185000,16500,5.35,85.65,54.7,1531235.31,1100,3063988.56
2020,Althan,2136,5,1,6,Apartment,6.78,Area3,7185000,16500,5.35,85.65,54.7,1531235.31,1100,5055235.2
2020,Udhna,1948,5,3,8,House,8.78,Area4,7185000,16500,5.35,85.65,54.7,1182434.55,950,6157412.51
2020,Adajan,2980,3,2,3,Villa,2.78,Area1,7185000,16500,5.35,85.65,54.7,3734451.58,1400,4528082.29
2020,Sarthana,2568,3,1,10,Villa,8.78,Area4,7185000,16500,5.35,85.65,54.7,1182434.55,950,4167367.6
2020,Katargam,1173,3,1,9,Villa,8.78,Area4,7185000,16500,5.35,85.65,54.7,1182434.55,950,3736527.65
2020,Ghod Dod Road,1573,1,1,5,Apartment,4.78,Area2,7185000,16500,5.35,85.65,54.7,2171919.54,1000,1630647.87
2020,Vesu,2766,4,2,3,House,2.78,Area1,7185000,16500,5.35,85.65,54.7,3734451.58,1400,5623369.31
2020,Althan,2084,5,3,7,House,6.78,Area3,7185000,16500,5.35,85.65,54.7,1531235.31,1100,6979406.37
2020,Sachin,782,1,3,9,House,10.78,Area5,7185000,16500,5.35,85.65,54.7,963058.94,600,2168916.02
2020,Adajan,1036,1,3,5,Apartment,2.78,Area1,7185000,16500,5.35,85.65,54.7,3734451.58,1400,4670772.7
2020,Pal,2018,1,2,2,Apartment,2.78,Area1,7185000,16500,5.35,85.65,54.7,3734451.58,1400,1495890.75
2020,Athwa,1824,2,2,10,Apartment,4.78,Area2,7185000,16500,5.35,85.65,54.7,2171919.54,1000,6519720.2
2020,Udhna,2110,4,1,5,Villa,8.78,Area4,7185000,16500,5.35,85.65,54.7,1182434.55,950,2672328.69
2020,Varachha,638,1,2,10,Apartment,6.78,Area3,7185000,16500,5.35,85.65,54.7,1531235.31,1100,3063545.24
2020,Pal,1932,3,3,10,Villa,2.78,Area1,7185000,16500,5.35,85.65,54.7,3734451.58,1400,16906041.56
2020,Dindoli,1415,5,1,6,House,10.78,Area5,7185000,16500,5.35,85.65,54.7,963058.94,600,3180547.41
2020,Sachin,1433,1,3,10,Apartment,10.78,Area5,7185000,16500,5.35,85.65,54.7,963058.94,600,2408475.39
2020,Pal,878,1,2,4,Villa,2.78,Area1,7185000,16500,5.35,85.65,54.7,3734451.58,1400,3005922.82
2020,Vesu,1634,3,3,2,Villa,2.78,Area1,7185000,16500,5.35,85.65,54.7,3734451.58,1400,3378092.28
2020,City Light,1075,1,2,8,Apartment,4.78,Area2,7185000,16500,5.35,85.65,54.7,2171919.54,1000,3476939.11
2020,Althan,2647,3,1,10,Apartment,6.78,Area3,7185000,16500,5.35,85.65,54.7,1531235.31,1100,5363782.08
2020,Pal,1857,3,3,1,Villa,2.78,Area1,7185000,16500,5.35,85.65,54.7,3734451.58,1400,1690212.04
2020,Sachin,2438,3,3,2,Villa,10.78,Area5,7185000,16500,5.35,85.65,54.7,963058.94,600,869570.57
2020,Udhna,1979,1,1,6,Villa,8.78,Area4,7185000,16500,5.35,85.65,54.7,1182434.55,950,1077529.31
2020,Katargam,2778,2,1,5,Apartment,8.78,Area4,7185000,16500,5.35,85.65,54.7,1182434.55,950,1479603.47
2020,Bhestan,1979,3,1,4,Apartment,10.78,Area5,7185000,16500,5.35,85.65,54.7,963058.94,600,1348739.93
2020,Adajan,636,3,3,9,House,2.78,Area1,7185000,16500,5.35,85.65,54.7,3734451.58,1400,15139492.1
2020,Katargam,2680,5,2,4,Villa,8.78,Area4,7185000,16500,5.35,85.65,54.7,1182434.55,950,2849884.83
2020,Bhestan,618,1,2,7,House,10.78,Area5,7185000,16500,5.35,85.65,54.7,963058.94,600,1349532.37
2020,City Light,2147,1,2,8,Villa,4.78,Area2,7185000,16500,5.35,85.65,54.7,2171919.54,1000,3512376.15
2020,Udhna,2800,5,1,8,House,8.78,Area4,7185000,16500,5.35,85.65,54.7,1182434.55,950,5215293.12
2020,Althan,1091,3,1,8,Villa,6.78,Area3,7185000,16500,5.35,85.65,54.7,1531235.31,1100,4302159.95
2020,Ghod Dod Road,1137,1,1,1,House,4.78,Area2,7185000,16500,5.35,85.65,54.7,2171919.54,1000,327022.67
2020,Katargam,507,2,1,7,House,8.78,Area4,7185000,16500,5.35,85.65,54.7,1182434.55,950,2071253.78
2020,Athwa,1930,2,1,1,Villa,4.78,Area2,7185000,16500,5.35,85.65,54.7,2171919.54,1000,547171.69
2020,Ghod Dod Road,816,2,2,10,Apartment,4.78,Area2,7185000,16500,5.35,85.65,54.7,2171919.54,1000,6517530.91
2020,City Light,2710,2,3,6,Villa,4.78,Area2,7185000,16500,5.35,85.65,54.7,2171919.54,1000,4596346.45
2020,Vesu,945,2,3,1,Apartment,2.78,Area1,7185000,16500,5.35,85.65,54.7,3734451.58,1400,1307552.12
2020,Vesu,2484,2,2,1,Apartment,2.78,Area1,7185000,16500,5.35,85.65,54.7,3734451.58,1400,1121634.17
2020,Adajan,949,2,2,5,House,2.78,Area1,7185000,16500,5.35,85.65,54.7,3734451.58,1400,5614081.35
2020,Varachha,2827,2,1,5,House,6.78,Area3,7185000,16500,5.35,85.65,54.7,1531235.31,1100,1925948.34
2020,Pal,2303,4,3,7,Villa,2.78,Area1,7185000,16500,5.35,85.65,54.7,3734451.58,1400,14461922.91
2020,Pal,1754,4,1,1,Villa,2.78,Area1,7185000,16500,5.35,85.65,54.7,3734451.58,1400,1689673.53
2020,Pal,2144,5,3,1,Apartment,2.78,Area1,7185000,16500,5.35,85.65,54.7,3734451.58,1400,2428514.46
2020,Pal,1137,4,3,8,Apartment,2.78,Area1,7185000,16500,5.35,85.65,54.7,3734451.58,1400,16436342.55
2020,Katargam,2759,4,1,1,Apartment,8.78,Area4,7185000,16500,5.35,85.65,54.7,1182434.55,950,532405.47
2020,Adajan,1090,4,2,2,Apartment,2.78,Area1,7185000,16500,5.35,85.65,54.7,3734451.58,1400,3735591.33
2020,Sachin,2362,1,1,8,House,10.78,Area5,7185000,16500,5.35,85.65,54.7,963058.94,600,1161130.12
2020,City Light,2925,3,2,1,House,4.78,Area2,7185000,16500,5.35,85.65,54.7,2171919.54,1000,871944.25
2020,Katargam,1005,5,1,1,Villa,8.78,Area4,7185000,16500,5.35,85.65,54.7,1182434.55,950,651467.93
2020,Sarthana,1131,1,1,1,Apartment,8.78,Area4,7185000,16500,5.35,85.65,54.7,1182434.55,950,177492.23
2020,Varachha,2879,3,1,4,Villa,6.78,Area3,7185000,16500,5.35,85.65,54.7,1531235.31,1100,2163126.51
2020,Katargam,2629,4,1,1,Apartment,8.78,Area4,7185000,16500,5.35,85.65,54.7,1182434.55,950,532390.87
2020,Katargam,1598,5,1,6,Apartment,8.78,Area4,7185000,16500,5.35,85.65,54.7,1182434.55,950,3903111.05
2020,Sarthana,875,2,3,2,Apartment,8.78,Area4,7185000,16500,5.35,85.65,54.7,1182434.55,950,827900.76
2020,Vesu,2079,2,2,1,Apartment,2.78,Area1,7185000,16500,5.35,85.65,54.7,3734451.58,1400,1121422.42
2020,City Light,2768,2,3,6,Villa,4.78,Area2,7185000,16500,5.35,85.65,54.7,2171919.54,1000,4597102.27
2020,City Light,2202,2,1,6,Apartment,4.78,Area2,7185000,16500,5.35,85.65,54.7,2171919.54,1000,3260748.85
2020,Piplod,1587,4,1,2,Apartment,6.78,Area3,7185000,16500,5.35,85.65,54.7,1531235.31,1100,1378646.39
2020,Dindoli,2257,4,3,5,House,10.78,Area5,7185000,16500,5.35,85.65,54.7,963058.94,600,2651672.52
2020,Sachin,1981,3,2,1,Villa,10.78,Area5,7185000,16500,5.35,85.65,54.7,963058.94,600,386368.27
2020,Piplod,2154,4,3,6,House,6.78,Area3,7185000,16500,5.35,85.65,54.7,1531235.31,1100,5063960.85
2020,City Light,1358,1,3,6,House,4.78,Area2,7185000,16500,5.35,85.65,54.7,2171919.54,1000,3266727.71
2020,Athwa,2822,2,3,6,House,4.78,Area2,7185000,16500,5.35,85.65,54.7,2171919.54,1000,4579418.5
2020,Athwa,637,5,1,7,Villa,4.78,Area2,7185000,16500,5.35,85.65,54.7,2171919.54,1000,8371574.82
2020,Bhestan,2202,5,1,1,Apartment,10.78,Area5,7185000,16500,5.35,85.65,54.7,963058.94,600,529809.66
2020,Varachha,2641,5,2,5,Apartment,6.78,Area3,7185000,16500,5.35,85.65,54.7,1531235.31,1100,4595930.13
2020,Piplod,1925,1,1,9,House,6.78,Area3,7185000,16500,5.35,85.65,54.7,1531235.31,1100,2081758.43
2020,Adajan,2572,5,3,8,House,2.78,Area1,7185000,16500,5.35,85.65,54.7,3734451.58,1400,19472936.27
2020,Vesu,1154,2,2,9,Apartment,2.78,Area1,7185000,16500,5.35,85.65,54.7,3734451.58,1400,10088449.31
2020,Udhna,691,3,2,4,Apartment,8.78,Area4,7185000,16500,5.35,85.65,54.7,1182434.55,950,1892205.76
2020,Althan,787,4,1,4,Villa,6.78,Area3,7185000,16500,5.35,85.65,54.7,1531235.31,1100,2761525.92
2020,Piplod,1677,2,3,7,Villa,6.78,Area3,7185000,16500,5.35,85.65,54.7,1531235.31,1100,3771299.2
2020,Katargam,2559,3,1,7,Apartment,8.78,Area4,7185000,16500,5.35,85.65,54.7,1182434.55,950,2898976.84
2020,Katargam,2950,5,2,1,Apartment,8.78,Area4,7185000,16500,5.35,85.65,54.7,1182434.55,950,709792.11
2020,Althan,1911,1,2,6,Apartment,6.78,Area3,7185000,16500,5.35,85.65,54.7,1531235.31,1100,1839413.66
2020,Ghod Dod Road,1895,3,3,5,House,4.78,Area2,7185000,16500,5.35,85.65,54.7,2171919.54,1000,4897108.43
2020,Athwa,948,4,2,5,House,4.78,Area2,7185000,16500,5.35,85.65,54.7,2171919.54,1000,5434946.3
2020,City Light,815,3,3,7,House,4.78,Area2,7185000,16500,5.35,85.65,54.7,2171919.54,1000,6847741.95
2020,Bhestan,925,5,3,1,Apartment,10.78,Area5,7185000,16500,5.35,85.65,54.7,963058.94,600,626041.76
2020,Udhna,760,3,1,10,House,8.78,Area4,7185000,16500,5.35,85.65,54.7,1182434.55,950,4142789.51
2020,Pal,1379,5,1,2,Villa,2.78,Area1,7185000,16500,5.35,85.65,54.7,3734451.58,1400,4122316.2
2020,Piplod,1146,5,1,5,House,6.78,Area3,7185000,16500,5.35,85.65,54.7,1531235.31,1100,4215722.79
2020,Athwa,1123,3,2,8,Villa,4.78,Area2,7185000,16500,5.35,85.65,54.7,2171919.54,1000,6969655.05
2020,Dindoli,1445,3,3,1,Apartment,10.78,Area5,7185000,16500,5.35,85.65,54.7,963058.94,600,433460.02
2020,Althan,1560,4,2,10,Villa,6.78,Area3,7185000,16500,5.35,85.65,54.7,1531235.31,1100,7682452.55
2020,Adajan,728,2,3,10,House,2.78,Area1,7185000,16500,5.35,85.65,54.7,3734451.58,1400,13089611.3
2020,Sarthana,1291,1,3,3,Apartment,8.78,Area4,7185000,16500,5.35,85.65,54.7,1182434.55,950,887260.97
2020,Adajan,1339,1,3,4,Villa,2.78,Area1,7185000,16500,5.35,85.65,54.7,3734451.58,1400,3762453.99
2020,Sarthana,2925,1,1,8,Villa,8.78,Area4,7185000,16500,5.35,85.65,54.7,1182434.55,950,1445206.98
2020,Katargam,2613,3,3,6,House,8.78,Area4,7185000,16500,5.35,85.65,54.7,1182434.55,950,3201378.93
2020,Athwa,1059,5,2,2,House,4.78,Area2,7185000,16500,5.35,85.65,54.7,2171919.54,1000,2608603.51
2020,Varachha,2988,5,1,6,Villa,6.78,Area3,7185000,16500,5.35,85.65,54.7,1531235.31,1100,5083273.71
2020,Althan,1146,1,1,7,House,6.78,Area3,7185000,16500,5.35,85.65,54.7,1531235.31,1100,1614553.04
2020,Athwa,2791,5,2,6,Villa,4.78,Area2,7185000,16500,5.35,85.65,54.7,2171919.54,1000,7855281.31
2020,Ghod Dod Road,983,1,3,6,House,4.78,Area2,7185000,16500,5.35,85.65,54.7,2171919.54,1000,3264284.3
2020,City Light,2837,4,2,6,Villa,4.78,Area2,7185000,16500,5.35,85.65,54.7,2171919.54,1000,6552729.03
2020,Dindoli,1161,4,1,5,Apartment,10.78,Area5,7185000,16500,5.35,85.65,54.7,963058.94,600,2167218.05
2020,City Light,1283,1,1,6,Villa,4.78,Area2,7185000,16500,5.35,85.65,54.7,2171919.54,1000,1971447.02
2020,Althan,2135,5,2,6,Villa,6.78,Area3,7185000,16500,5.35,85.65,54.7,1531235.31,1100,5534023.75
2020,Adajan,2630,3,3,3,Villa,2.78,Area1,7185000,16500,5.35,85.65,54.7,3734451.58,1400,5082760.39
2020,Ghod Dod Road,644,3,1,4,House,4.78,Area2,7185000,16500,5.35,85.65,54.7,2171919.54,1000,3043484.79
2020,Katargam,1255,3,1,8,Apartment,8.78,Area4,7185000,16500,5.35,85.65,54.7,1182434.55,950,3311944.55
2020,Athwa,2282,2,2,5,House,4.78,Area2,7185000,16500,5.35,85.65,54.7,2171919.54,1000,3270270.11
2020,Sarthana,731,2,3,3,House,8.78,Area4,7185000,16500,5.35,85.65,54.7,1182434.55,950,1242787.99
2020,Adajan,2750,4,3,10,Apartment,2.78,Area1,7185000,16500,5.35,85.65,54.7,3734451.58,1400,20553861.33
2020,Adajan,1626,4,1,2,Villa,2.78,Area1,7185000,16500,5.35,85.65,54.7,3734451.58,1400,3378008.63
2020,Bhestan,1288,4,1,3,House,10.78,Area5,7185000,16500,5.35,85.65,54.7,963058.94,600,1301245.95
2020,Ghod Dod Road,1495,2,3,10,Villa,4.78,Area2,7185000,16500,5.35,85.65,54.7,2171919.54,1000,7634188.59
2020,Sarthana,1318,1,2,9,Apartment,8.78,Area4,7185000,16500,5.35,85.65,54.7,1182434.55,950,2129714.66
2020,Athwa,2807,2,3,6,Apartment,4.78,Area2,7185000,16500,5.35,85.65,54.7,2171919.54,1000,4564688.98
2020,Varachha,685,5,2,1,Apartment,6.78,Area3,7185000,16500,5.35,85.65,54.7,1531235.31,1100,918856.56
2020,City Light,1106,4,3,10,House,4.78,Area2,7185000,16500,5.35,85.65,54.7,2171919.54,1000,11957568.19
2020,Sachin,2778,5,3,8,House,10.78,Area5,7185000,16500,5.35,85.65,54.7,963058.94,600,5014327.39
2020,Adajan,2449,2,3,9,Apartment,2.78,Area1,7185000,16500,5.35,85.65,54.7,3734451.58,1400,11775046.02
2020,Athwa,1507,3,3,4,Apartment,4.78,Area2,7185000,16500,5.35,85.65,54.7,2171919.54,1000,3910764.41
2020,Althan,2299,5,3,9,Apartment,6.78,Area3,7185000,16500,5.35,85.65,54.7,1531235.31,1100,8961211.67
2020,City Light,1802,2,1,1,Villa,4.78,Area2,7185000,16500,5.35,85.65,54.7,2171919.54,1000,546893.68
2020,Bhestan,1099,5,2,9,House,10.78,Area5,7185000,16500,5.35,85.65,54.7,963058.94,600,5203375.96
2020,Bhestan,883,2,3,2,Villa,10.78,Area5,7185000,16500,5.35,85.65,54.7,963058.94,600,675161.72
2020,Athwa,2838,2,1,8,Apartment,4.78,Area2,7185000,16500,5.35,85.65,54.7,2171919.54,1000,4348770.21
2020,Althan,1355,3,1,4,Apartment,6.78,Area3,7185000,16500,5.35,85.65,54.7,1531235.31,1100,2144642.36
2020,Adajan,2796,3,1,9,Villa,2.78,Area1,7185000,16500,5.35,85.65,54.7,3734451.58,1400,11895085.71
2020,Ghod Dod Road,1445,1,1,9,Apartment,4.78,Area2,7185000,16500,5.35,85.65,54.7,2171919.54,1000,2934915.96
2020,City Light,1179,3,3,7,Apartment,4.78,Area2,7185000,16500,5.35,85.65,54.7,2171919.54,1000,6843339.04
2020,Bhestan,2067,4,2,6,Villa,10.78,Area5,7185000,16500,5.35,85.65,54.7,963058.94,600,2896343.13
2020,Sachin,1113,5,1,5,Villa,10.78,Area5,7185000,16500,5.35,85.65,54.7,963058.94,600,2651627.74
2020,Udhna,2331,1,1,3,Apartment,8.78,Area4,7185000,16500,5.35,85.65,54.7,1182434.55,950,532881.08
2020,Athwa,1027,2,2,7,House,4.78,Area2,7185000,16500,5.35,85.65,54.7,2171919.54,1000,4568838.0
2020,Bhestan,1915,3,3,8,House,10.78,Area5,7185000,16500,5.35,85.65,54.7,963058.94,600,3471438.4
2020,Dindoli,2255,1,3,5,House,10.78,Area5,7185000,16500,5.35,85.65,54.7,963058.94,600,1207081.22
2020,Sarthana,2687,3,2,8,Apartment,8.78,Area4,7185000,16500,5.35,85.65,54.7,1182434.55,950,3786205.23
2020,Udhna,1199,2,1,8,Villa,8.78,Area4,7185000,16500,5.35,85.65,54.7,1182434.55,950,2375643.92
2020,Adajan,927,5,1,2,Apartment,2.78,Area1,7185000,16500,5.35,85.65,54.7,3734451.58,1400,4108866.05
2020,Udhna,2631,4,1,10,House,8.78,Area4,7185000,16500,5.35,85.65,54.7,1182434.55,950,5335732.66
2020,Pal,2708,2,3,7,Apartment,2.78,Area1,7185000,16500,5.35,85.65,54.7,3734451.58,1400,9159317.01
2020,Varachha,2245,5,2,2,Apartment,6.78,Area3,7185000,16500,5.35,85.65,54.7,1531235.31,1100,1838238.65
2020,Piplod,1156,2,2,10,Apartment,6.78,Area3,7185000,16500,5.35,85.65,54.7,1531235.31,1100,4595653.05
2020,City Light,2717,2,3,8,House,4.78,Area2,7185000,16500,5.35,85.65,54.7,2171919.54,1000,6104979.13
2020,Sarthana,2774,3,1,1,House,8.78,Area4,7185000,16500,5.35,85.65,54.7,1182434.55,950,415410.13
2020,Dindoli,1026,3,1,8,Apartment,10.78,Area5,7185000,16500,5.35,85.65,54.7,963058.94,600,2697039.32
2020,Dindoli,2751,5,3,4,Apartment,10.78,Area5,7185000,16500,5.35,85.65,54.7,963058.94,600,2504589.09
2020,Althan,2577,5,3,2,Apartment,6.78,Area3,7185000,16500,5.35,85.65,54.7,1531235.31,1100,1991474.02
2020,Vesu,709,1,3,8,Villa,2.78,Area1,7185000,16500,5.35,85.65,54.7,3734451.58,1400,7498557.69
2020,Sarthana,2953,1,3,1,House,8.78,Area4,7185000,16500,5.35,85.65,54.7,1182434.55,950,297267.21
2020,Udhna,1535,4,2,6,Apartment,8.78,Area4,7185000,16500,5.35,85.65,54.7,1182434.55,950,3548338.22
2020,Dindoli,1131,1,2,1,House,10.78,Area5,7185000,16500,5.35,85.65,54.7,963058.94,600,192938.55
